"","YR","MO","DY","HR","LAT","LON","IT","AT","SI","SST"
"3574",2016,4,7,1200,-1720,61,NA,NA,NA,NA
"3575",2016,4,7,1800,-1630,63,0,270,1,305
"3576",2016,4,8,600,-1470,65,0,278,1,313
"3577",2016,4,8,1800,-1310,67,0,275,1,314
"3578",2016,4,9,600,-1160,69,0,308,1,315
"3579",2016,4,30,1800,-1150,69,0,290,3,290
"3580",2016,4,30,900,-1150,69,0,320,1,307
"3581",2016,4,30,1200,-1200,69,0,300,1,305
"3582",2016,4,30,1800,-1290,67,0,290,1,298
"3583",2016,4,17,0,-1750,64,0,265,1,289
"3584",2016,4,17,1500,-1510,67,0,280,1,290
"3585",2016,4,17,2100,-1420,68,0,293,1,296
"3586",2016,4,18,300,-1320,69,0,300,1,290
"3587",2016,4,10,500,-1440,67,0,300,1,300
"3588",2016,4,10,1700,-1670,64,0,290,1,290
"3589",2016,4,11,600,-1920,61,0,290,1,290
"3590",2016,4,9,600,230,68,0,270,1,320
"3591",2016,4,9,1300,130,66,0,289,1,320
"3592",2016,4,9,1800,70,64,0,290,1,320
"3593",2016,4,10,600,-90,61,0,290,1,320
"3594",2016,4,10,1700,-240,58,0,290,1,320
"3595",2016,4,11,1600,-520,55,0,296,1,320
"3596",2016,4,12,400,-850,55,0,310,1,310
"3597",2016,4,12,800,-960,56,0,295,1,320
"3598",2016,4,13,300,-1490,56,0,270,1,300
"3599",2016,4,13,500,-1550,56,0,295,1,310
"3600",2016,4,13,600,-1560,56,0,290,1,310
"3601",2016,4,13,1800,-1870,57,0,270,1,300
"3602",2016,5,15,1100,-490,62,0,310,1,310
"3603",2016,5,16,600,-1960,60,0,260,3,260
"3604",2016,5,16,1600,-1840,62,0,260,3,256
"3605",2016,5,16,2300,-1750,63,0,245,NA,NA
"3606",2016,5,17,300,-1700,64,0,270,3,276
"3607",2016,5,17,1500,-1550,66,0,280,3,285
"3608",2016,5,18,300,-1390,68,0,285,3,288
"3609",2016,5,18,600,-1340,68,0,290,3,300
"3610",2016,5,20,1800,-1850,67,0,260,1,280
"3611",2016,5,20,2100,-1810,68,0,272,1,280
"3612",2016,5,5,600,-1780,63,0,290,3,279
"3613",2016,5,5,1200,-1720,64,0,300,NA,NA
"3614",2016,5,5,1800,-1650,65,0,275,3,285
"3615",2016,5,6,600,-1520,67,0,300,3,290
"3616",2016,5,6,1200,-1450,68,0,300,NA,NA
"3617",2016,5,6,1800,-1390,69,0,280,3,295
"3618",2016,5,25,2100,-1280,63,0,280,1,290
"3619",2016,5,1,0,-1680,61,0,268,1,280
"3620",2016,5,1,600,-1770,59,0,314,1,280
"3621",2016,5,1,1200,-1850,57,0,281,1,280
"3622",2016,5,1,1800,-1950,56,0,269,1,270
"3623",2016,5,1,0,-1210,68,0,280,3,289
"3624",2016,5,1,600,-1250,68,0,330,3,284
"3625",2016,5,1,1200,-1310,67,0,320,3,285
"3626",2016,5,1,1800,-1360,66,0,300,3,282
"3627",2016,5,2,0,-1410,65,0,280,3,285
"3628",2016,5,2,1200,-1510,64,0,285,3,276
"3629",2016,5,2,1800,-1560,63,0,290,3,273
"3630",2016,5,3,0,-1610,62,0,267,3,272
"3631",2016,5,3,600,-1660,62,0,300,3,275
"3632",2016,5,3,1200,-1720,61,0,275,3,276
"3633",2016,5,3,1800,-1770,60,0,290,3,270
"3634",2016,5,4,0,-1820,59,0,252,3,268
"3635",2016,5,4,600,-1880,59,0,320,3,267
"3636",2016,5,4,1200,-1930,58,0,290,3,270
"3637",2016,5,4,1800,-1970,57,0,290,3,269
"3638",2016,5,1,600,-1490,64,0,300,1,290
"3639",2016,5,1,900,-1530,64,0,300,1,288
"3640",2016,5,1,1200,-1580,63,0,282,1,288
"3641",2016,5,1,1800,-1670,62,0,290,1,290
"3642",2016,5,1,2100,-1710,61,0,270,1,288
"3643",2016,5,2,300,-1810,60,0,274,1,280
"3644",2016,5,2,900,-1890,58,0,300,1,283
"3645",2016,5,2,1200,-1940,58,0,295,1,282
"3646",2016,5,21,1800,-1890,60,0,240,1,266
"3647",2016,5,22,600,-1760,62,0,260,1,270
"3648",2016,5,22,1200,-1690,64,0,259,1,274
"3649",2016,5,22,1800,-1620,65,0,270,1,282
"3650",2016,5,23,600,-1480,67,0,270,1,290
"3651",2016,5,23,1200,-1410,68,0,270,1,290
"3652",2016,5,23,1800,-1330,69,0,270,1,290
"3653",2016,5,15,1500,-1950,58,0,265,1,263
"3654",2016,5,16,1500,-1570,62,0,290,1,278
"3655",2016,5,17,900,-1270,64,0,280,1,290
"3656",2016,5,28,500,-1260,68,0,290,1,300
"3657",2016,5,28,900,-1350,67,0,288,1,289
"3658",2016,5,28,1700,-1500,64,0,280,1,280
"3659",2016,5,28,2300,-1620,63,0,255,1,271
"3660",2016,5,29,600,-1760,61,0,280,1,270
"3661",2016,5,29,1000,-1850,59,0,263,1,261
"3662",2016,5,29,1800,-1980,57,0,240,1,261
"3663",2016,5,8,2100,-1980,59,0,245,1,300
"3664",2016,5,9,100,-1910,60,0,250,1,290
"3665",2016,5,9,500,-1830,61,0,245,1,300
"3666",2016,5,9,900,-1750,63,0,280,1,300
"3667",2016,5,9,1300,-1680,64,0,280,1,300
"3668",2016,5,9,1700,-1600,65,0,280,1,320
"3669",2016,5,9,2000,-1540,66,0,280,1,310
"3670",2016,5,10,0,-1470,67,0,270,1,310
"3671",2016,5,10,400,-1390,68,0,285,1,310
"3672",2016,5,10,800,-1340,69,0,290,1,310
"3673",2016,5,26,1800,-1920,61,0,250,1,260
"3674",2016,6,26,1700,-1630,67,0,250,1,280
"3675",2016,6,26,2200,-1720,66,0,250,1,270
"3676",2016,6,27,600,-1860,63,0,230,1,250
"3677",2016,6,16,1800,-1960,59,0,226,1,240
"3678",2016,6,17,0,-1870,60,0,225,1,240
"3679",2016,6,17,600,-1780,62,0,237,1,240
"3680",2016,6,17,1200,-1690,63,0,233,1,250
"3681",2016,6,17,1800,-1600,65,0,234,1,260
"3682",2016,6,17,2100,-1560,65,0,240,1,260
"3683",2016,6,18,0,-1510,66,0,235,1,250
"3684",2016,6,18,600,-1420,67,0,269,1,260
"3685",2016,6,18,1200,-1340,68,0,257,1,260
"3686",2016,6,21,2200,-1820,57,0,240,1,253
"3687",2016,6,22,900,-1440,57,0,260,1,262
"3688",2016,6,22,2100,-1060,57,0,240,1,262
"3689",2016,6,23,1100,-710,59,0,270,1,270
"3690",2016,6,23,2200,-380,61,0,270,1,276
"3691",2016,6,24,1000,-40,63,0,300,1,290
"3692",2016,6,5,1900,-1510,69,0,260,NA,NA
"3693",2016,6,5,2300,-1560,69,0,260,1,270
"3694",2016,6,6,900,-1710,66,0,260,1,270
"3695",2016,6,17,1800,-1870,59,0,230,3,247
"3696",2016,6,17,2300,-1810,60,0,224,3,247
"3697",2016,6,18,300,-1760,61,0,231,1,251
"3698",2016,6,18,1100,-1670,63,0,250,3,262
"3699",2016,6,18,1700,-1600,64,0,245,3,260
"3700",2016,6,18,2200,-1540,65,0,249,3,263
"3701",2016,6,19,600,-1450,67,0,255,3,265
"3702",2016,6,19,1000,-1400,67,0,267,3,265
"3703",2016,6,19,1800,-1310,69,0,260,3,270
"3704",2016,6,26,900,-1410,68,0,270,1,272
"3705",2016,6,12,400,-1260,69,0,275,1,300
"3706",2016,6,12,800,-1340,68,0,280,1,290
"3707",2016,6,12,1200,-1420,67,0,280,1,290
"3708",2016,6,12,1600,-1500,66,0,260,1,300
"3709",2016,6,12,2200,-1620,64,0,255,1,290
"3710",2016,6,13,100,-1680,63,0,260,1,290
"3711",2016,6,13,500,-1760,62,0,250,1,280
"3712",2016,6,13,1300,-1920,60,0,250,1,290
"3713",2016,6,13,1700,-1990,58,0,235,1,280
"3714",2016,7,9,1900,-1870,59,0,220,1,243
"3715",2016,7,10,300,-1710,60,0,230,1,250
"3716",2016,7,10,700,-1620,61,0,250,1,256
"3717",2016,7,10,1800,-1500,63,0,250,1,263
"3718",2016,7,11,600,-1360,65,0,245,1,262
"3719",2016,7,11,1800,-1300,65,0,256,1,266
"3720",2016,7,12,600,-1300,65,0,280,1,265
"3721",2016,7,12,1800,-1200,65,0,260,1,273
"3722",2016,7,13,600,-1200,64,0,250,1,272
"3723",2016,7,14,1100,-1550,36,0,260,1,280
"3724",2016,7,27,2300,-1970,61,0,220,3,240
"3725",2016,7,28,200,-1930,62,0,220,3,240
"3726",2016,7,28,2300,-1730,65,0,230,3,240
"3727",2016,7,29,200,-1700,65,0,230,3,240
"3728",2016,7,29,2200,-1510,68,0,230,3,250
"3729",2016,7,30,900,-1460,69,0,235,3,255
"3730",2016,7,30,1800,-1410,67,0,242,1,250
"3731",2016,7,31,600,-1630,64,0,234,1,240
"3732",2016,7,31,1200,-1790,62,0,238,3,240
"3733",2016,7,31,1800,-1850,61,0,213,3,240
"3734",2016,7,2,600,-1180,68,0,260,1,276
"3735",2016,7,3,600,-1630,62,0,220,1,256
"3736",2016,7,24,600,-1530,66,0,250,1,260
"3737",2016,7,9,600,-1080,69,0,315,1,277
"3738",2016,7,9,1800,-1270,67,0,295,1,275
"3739",2016,7,10,1800,-1630,62,0,255,1,262
"3740",2016,7,11,600,-1810,60,0,250,1,241
"3741",2016,7,30,1800,-1750,67,0,242,1,245
"3742",2016,7,31,300,-1560,68,0,254,1,254
"3743",2016,7,31,600,-1490,69,0,259,1,256
"3744",2016,7,24,900,-1770,61,0,240,3,250
"3745",2016,7,26,800,-1780,60,0,237,NA,NA
"3746",2016,7,26,1000,-1760,60,0,250,1,246
"3747",2016,7,26,2000,-1610,61,0,234,1,248
"3748",2016,7,26,2300,-1570,62,0,240,1,245
"3749",2016,7,27,800,-1440,63,0,243,1,252
"3750",2016,7,27,1100,-1400,63,0,240,1,255
"3751",2016,7,27,2000,-1280,64,0,244,1,258
"3752",2016,7,28,100,-1210,65,0,230,1,256
"3753",2016,7,28,800,-1080,65,0,242,1,260
"3754",2016,7,28,1100,-1020,65,0,255,1,264
"3755",2016,7,28,2000,-840,65,0,253,1,263
"3756",2016,7,28,2300,-780,65,0,250,1,263
"3757",2016,7,29,800,-580,65,0,262,1,263
"3758",2016,7,29,2000,-360,65,0,269,1,285
"3759",2016,7,30,100,-280,65,0,270,1,286
"3760",2016,7,30,800,-160,65,0,294,1,292
"3761",2016,7,30,1200,-90,65,0,290,1,297
"3762",2016,7,30,1300,-70,65,0,282,1,296
"3763",2016,7,30,2000,50,65,0,282,1,295
"3764",2016,7,31,0,120,65,0,280,1,292
"3765",2016,7,5,2200,-1980,55,0,218,1,241
"3766",2016,7,6,200,-1950,56,0,199,1,243
"3767",2016,7,6,600,-1900,56,0,220,1,247
"3768",2016,7,6,1100,-1860,57,0,233,1,246
"3769",2016,7,6,1300,-1840,58,0,230,1,246
"3770",2016,7,6,1800,-1790,59,0,220,1,245
"3771",2016,7,6,2100,-1760,59,0,227,1,245
"3772",2016,7,7,200,-1710,60,0,230,1,251
"3773",2016,7,7,500,-1680,61,0,240,1,267
"3774",2016,7,7,900,-1640,62,0,240,1,262
"3775",2016,7,7,1500,-1580,63,0,240,1,263
"3776",2016,7,7,1700,-1560,63,0,240,1,260
"3777",2016,7,7,2100,-1520,64,0,242,1,261
"3778",2016,7,8,100,-1470,65,0,242,1,257
"3779",2016,7,8,500,-1420,66,0,250,1,259
"3780",2016,7,8,1700,-1250,68,0,260,1,280
"3781",2016,7,8,2000,-1200,68,0,267,1,273
"3782",2016,7,9,100,-1150,69,0,269,1,267
"3783",2016,7,15,600,-1930,50,0,240,1,240
"3784",2016,7,15,1700,-1750,62,0,236,1,250
"3785",2016,7,16,500,-1550,65,0,247,1,260
"3786",2016,7,16,1700,-1360,68,0,250,1,270
"3787",2016,7,30,800,-1960,64,0,225,1,260
"3788",2016,7,30,1700,-1750,66,0,220,1,240
"3789",2016,7,30,2100,-1660,67,0,240,1,290
"3790",2016,7,31,400,-1490,68,0,266,1,280
"3791",2016,7,31,800,-1400,69,0,265,1,290
"3792",2016,7,2,1300,-1300,69,0,254,1,270
"3793",2016,7,2,1700,-1370,68,0,240,1,280
"3794",2016,7,2,2200,-1460,67,0,270,1,290
"3795",2016,7,3,300,-1550,66,0,230,1,260
"3796",2016,7,3,600,-1600,65,0,240,1,260
"3797",2016,7,3,1000,-1670,64,0,235,1,280
"3798",2016,7,3,1400,-1750,63,0,240,1,250
"3799",2016,7,3,1800,-1820,62,0,230,1,250
"3800",2016,7,3,2200,-1900,61,0,230,1,270
"3801",2016,7,4,300,-1970,60,0,230,1,240
"3802",2016,8,12,2100,-1880,59,0,235,1,240
"3803",2016,8,13,900,-1570,62,0,250,1,240
"3804",2016,8,14,900,-960,66,0,260,1,260
"3805",2016,8,20,1200,-1330,69,0,250,NA,260
"3806",2016,8,21,200,-1510,66,0,250,NA,250
"3807",2016,8,21,1400,-1660,63,0,250,NA,250
"3808",2016,8,22,200,-1810,60,0,230,NA,250
"3809",2016,8,1,0,-1950,59,0,225,3,230
"3810",2016,8,29,300,-1730,61,0,218,1,230
"3811",2016,8,29,700,-1680,61,0,220,1,230
"3812",2016,8,29,1200,-1580,62,0,234,NA,NA
"3813",2016,8,30,300,-1310,63,0,244,NA,NA
"3814",2016,8,30,700,-1260,64,0,250,1,230
"3815",2016,8,27,1300,-1250,68,0,243,1,262
"3816",2016,8,28,100,-1440,65,0,222,1,252
"3817",2016,8,29,300,-1780,60,0,221,1,245
"3818",2016,8,29,1400,-1890,58,0,213,1,243
"3819",2016,8,20,2100,-1190,68,0,245,1,260
"3820",2016,8,21,100,-1260,67,0,270,1,290
"3821",2016,8,21,500,-1340,66,0,250,1,270
"3822",2016,8,21,900,-1410,65,0,251,1,260
"3823",2016,8,21,1300,-1480,64,0,245,1,260
"3824",2016,8,21,2200,-1640,61,0,238,1,260
"3825",2016,8,22,200,-1710,60,0,235,1,260
"3826",2016,8,22,600,-1780,59,0,252,1,260
"3827",2016,8,22,1000,-1850,57,0,245,1,250
"3828",2016,8,22,1400,-1920,56,0,230,1,250
"3829",2016,8,22,1800,-1980,60,0,235,1,240
"3830",2016,8,22,2100,-1920,61,0,230,1,280
"3831",2016,8,23,200,-1830,62,0,225,1,250
"3832",2016,8,23,500,-1750,63,0,240,1,240
"3833",2016,8,23,1300,-1590,65,0,242,1,250
"3834",2016,8,23,1700,-1500,66,0,240,1,250
"3835",2016,8,24,200,-1340,68,0,240,1,260
"3836",2016,9,3,600,-1890,60,0,210,1,240
"3837",2016,9,3,1800,-1700,63,0,218,1,250
"3838",2016,9,4,600,-1500,66,0,240,1,250
"3839",2016,9,30,1800,-660,40,0,262,3,283
"3840",2016,9,5,600,150,53,0,255,1,245
"3841",2016,9,5,1200,-30,53,0,270,1,260
"3842",2016,9,5,1800,-230,53,0,260,1,250
"3843",2016,9,6,1200,-850,54,0,280,1,240
"3844",2016,9,6,1800,-1060,54,0,250,1,230
"3845",2016,9,7,600,-1480,54,0,225,1,235
"3846",2016,9,7,1200,-1680,54,0,240,1,230
"3847",2016,9,7,1800,-1880,55,0,230,1,220
"3848",2016,9,10,1800,-1990,57,0,220,1,220
"3849",2016,9,23,1800,-1940,59,0,222,3,230
"3850",2016,9,24,600,-1770,62,0,251,3,230
"3851",2016,9,24,1800,-1600,65,0,236,3,240
"3852",2016,9,25,600,-1420,67,0,261,3,250
"3853",2016,9,10,600,-1620,62,0,230,1,240
"3854",2016,9,11,600,-1950,57,0,220,1,240
"3855",2016,9,23,600,-1980,62,0,239,3,232
"3856",2016,9,23,1000,-1900,63,0,260,3,236
"3857",2016,9,23,1400,-1820,63,0,240,3,239
"3858",2016,9,23,1800,-1730,64,0,238,3,246
"3859",2016,9,24,200,-1570,66,0,245,3,251
"3860",2016,9,24,500,-1510,67,0,251,3,249
"3861",2016,9,24,900,-1430,68,0,250,3,252
"3862",2016,9,24,1300,-1340,69,0,255,3,257
"3863",2016,9,4,100,-1320,69,0,240,1,280
"3864",2016,9,4,500,-1390,68,0,244,1,280
"3865",2016,9,4,1100,-1500,66,0,235,1,270
"3866",2016,9,4,1300,-1540,66,0,230,1,270
"3867",2016,9,5,700,-1870,60,0,221,1,270
"3868",2016,9,5,1200,-1960,59,0,219,1,270
"3869",2016,9,24,2200,-1240,69,0,255,1,290
"3870",2016,9,25,600,-1360,67,0,270,1,260
"3871",2016,9,26,600,-1840,61,0,235,1,250
"3872",2016,10,17,1500,-1910,66,0,235,3,240
"3873",2016,10,17,1900,-1870,67,0,235,1,241
"3874",2016,10,18,200,-1790,68,0,235,3,238
"3875",2016,10,24,1800,-1620,69,0,250,3,247
"3876",2016,10,24,2300,-1680,68,0,250,3,260
"3877",2016,10,25,300,-1730,67,0,250,3,249
"3878",2016,10,25,700,-1780,67,0,260,3,250
"3879",2016,10,25,1300,-1850,65,0,240,3,250
"3880",2016,10,25,1300,-1860,65,0,240,3,239
"3881",2016,10,25,1900,-1930,64,0,225,3,239
"3882",2016,10,16,1800,-1950,62,0,230,3,240
"3883",2016,10,17,2100,-1660,66,0,240,3,240
"3884",2016,10,18,2100,-1400,69,0,240,3,230
"3885",2016,10,11,800,-1480,55,0,270,1,262
"3886",2016,10,11,1100,-1550,55,0,262,1,263
"3887",2016,10,12,800,-1950,52,0,270,1,260
"3888",2016,10,31,1600,-1900,69,0,235,1,246
"3889",2016,10,18,1800,-1540,66,0,248,3,240
"3890",2016,10,19,1800,-1170,69,0,250,3,255
"3891",2016,10,2,1500,-1690,65,0,235,1,248
"3892",2016,10,2,1800,-1620,66,0,230,1,250
"3893",2016,10,2,2100,-1550,67,0,220,1,255
"3894",2016,10,7,900,-1950,59,0,248,1,240
"3895",2016,10,7,1300,-1910,60,0,260,NA,NA
"3896",2016,10,7,2000,-1800,62,0,242,1,250
"3897",2016,10,8,800,-1590,65,0,251,1,250
"3898",2016,10,8,2000,-1390,68,0,249,1,260
"3899",2016,10,22,100,-1940,56,0,230,1,270
"3900",2016,10,22,500,-1860,57,0,240,1,280
"3901",2016,10,22,1000,-1760,58,0,249,1,290
"3902",2016,10,22,1300,-1700,59,0,250,1,280
"3903",2016,10,22,1700,-1650,60,0,240,1,270
"3904",2016,10,22,2100,-1580,61,0,241,1,280
"3905",2016,10,23,100,-1500,62,0,245,1,280
"3906",2016,10,23,500,-1430,63,0,240,1,270
"3907",2016,10,23,1300,-1280,65,0,260,1,290
"3908",2016,10,23,1700,-1200,66,0,260,1,300
"3909",2016,10,23,2000,-1140,67,0,258,1,290
"3910",2016,10,24,0,-1050,68,0,260,1,290
"3911",2016,10,24,400,-970,69,0,270,1,300
"3912",2016,11,5,1800,-1720,66,0,240,1,250
"3913",2016,11,6,600,-1530,69,0,260,1,270
"3914",2016,11,9,0,-1970,62,0,231,3,240
"3915",2016,11,9,600,-1890,63,0,262,NA,NA
"3916",2016,11,9,1800,-1730,66,0,238,3,240
"3917",2016,11,11,2300,-1440,69,0,260,NA,NA
"3918",2016,11,12,200,-1480,68,0,260,1,270
"3919",2016,11,12,700,-1530,67,0,260,NA,NA
"3920",2016,11,12,1000,-1570,66,0,280,NA,NA
"3921",2016,11,13,300,-1750,63,0,255,1,250
"3922",2016,11,13,800,-1800,61,0,280,NA,NA
"3923",2016,11,13,1900,-1920,59,0,250,NA,NA
"3924",2016,11,12,900,-1280,69,0,280,1,270
"3925",2016,11,12,2100,-1490,65,0,250,1,270
"3926",2016,11,13,900,-1690,62,0,270,1,256
"3927",2016,11,7,200,-1360,67,0,250,3,264
"3928",2016,11,7,500,-1410,66,0,250,3,270
"3929",2016,11,7,1300,-1550,64,0,250,3,259
"3930",2016,11,7,2300,-1730,61,0,250,3,250
"3931",2016,11,8,300,-1790,60,0,250,3,251
"3932",2016,11,8,600,-1850,59,0,260,3,251
"3933",2016,11,13,900,-1150,69,0,275,1,280
"3934",2016,11,13,2100,-1380,65,0,259,1,270
"3935",2016,11,14,1000,-1620,61,0,277,1,280
"3936",2016,11,14,2100,-1820,58,0,241,1,270
"3937",2016,11,11,500,-1710,63,0,260,1,260
"3938",2016,12,1,1100,-1630,69,0,260,1,267
"3939",2016,12,11,1700,-1670,67,0,260,1,280
"3940",2016,12,12,100,-1820,64,0,250,1,270
"3941",2016,12,12,500,-1890,63,0,260,1,280
"3942",2016,12,18,2000,-1980,61,0,256,3,270
"3943",2016,12,19,0,-1950,62,0,255,3,270
"3944",2016,12,19,400,-1910,62,0,262,3,260
"3945",2016,12,19,800,-1860,63,0,228,3,260
"3946",2016,12,19,1100,-1840,63,0,270,3,270
"3947",2016,12,19,1500,-1800,64,0,260,3,270
"3948",2016,12,19,1900,-1760,65,0,206,NA,NA
"3949",2016,12,19,2300,-1730,65,0,257,3,270
"3950",2016,12,20,300,-1690,66,0,265,3,260
"3951",2016,12,20,700,-1640,66,0,273,3,270
"3952",2016,12,20,1100,-1600,67,0,275,3,270
"3953",2016,12,20,1300,-1480,69,0,265,3,270
"3954",2016,12,20,1500,-1560,67,0,265,3,270
"3955",2016,12,20,1900,-1520,68,0,261,3,270
"3956",2016,12,20,2300,-1490,68,0,260,3,270
"3957",2016,12,22,1700,-1290,62,0,245,NA,NA
"3958",2016,12,23,100,-1830,64,0,230,3,261
"3959",2016,12,24,0,-1570,67,0,255,3,262
"3960",2016,12,24,400,-1530,68,0,270,3,260
"3961",2016,12,2,2300,-1560,69,0,250,1,270
"3962",2016,12,3,200,-1610,68,0,265,NA,NA
"3963",2016,12,3,600,-1670,67,0,260,1,270
"3964",2016,12,3,1000,-1730,66,0,290,1,270
"3965",2016,12,4,400,-1990,61,0,275,NA,NA
"3966",2016,12,29,1100,-1950,64,0,280,NA,NA
"3967",2016,12,30,700,-1660,69,0,270,NA,NA
"3968",2016,12,30,1000,-1610,69,0,270,NA,NA
"3969",2016,12,3,1800,-1970,59,0,260,1,266
"3970",2016,12,4,600,-1830,61,0,260,1,263
"3971",2016,12,4,1500,-1730,63,0,258,1,266
"3972",2016,12,4,1800,-1690,63,0,250,1,268
"3973",2016,12,5,600,-1560,65,0,250,1,273
"3974",2016,12,5,2100,-1390,68,0,240,1,272
"3975",2016,12,12,1200,-1930,63,0,275,1,265
"3976",2016,12,13,0,-1770,65,0,253,1,265
"3977",2016,12,13,1800,-1510,69,0,255,1,265
"3978",2016,12,18,200,-1460,69,0,270,1,270
"3979",2016,12,18,500,-1500,68,0,265,1,270
"3980",2016,12,18,900,-1560,67,0,290,1,310
"3981",2016,12,18,1300,-1620,66,0,267,1,270
"3982",2016,12,18,1700,-1680,64,0,260,1,270
"3983",2016,12,18,2200,-1760,63,0,250,1,310
"3984",2016,12,19,200,-1820,62,0,255,1,300
"3985",2016,12,19,600,-1880,60,0,280,1,270
"3986",2016,12,19,1000,-1950,59,0,270,1,300
"3987",2017,1,28,800,-650,66,0,285,1,285
"3988",2017,1,28,2000,-1010,65,0,270,1,291
"3989",2017,1,29,1900,-1520,62,0,270,1,280
"3990",2017,1,30,800,-1700,60,0,275,1,280
"3991",2017,1,30,1900,-1880,58,0,265,1,281
"3992",2017,1,1,2000,-1110,49,0,280,NA,NA
"3993",2017,1,2,400,-1170,47,0,290,3,290
"3994",2017,1,2,1200,-1290,46,0,300,3,285
"3995",2017,1,2,2100,-1430,45,0,280,NA,NA
"3996",2017,1,3,400,-1530,44,0,290,3,290
"3997",2017,1,3,1100,-1600,43,0,300,3,290
"3998",2017,1,3,2100,-1710,41,0,250,3,280
"3999",2017,1,4,400,-1810,39,0,280,3,290
"4000",2017,1,4,1200,-1970,38,0,290,3,290
"4001",2017,1,9,200,-1610,62,0,260,NA,NA
"4002",2017,1,9,1600,-1850,60,0,250,3,264
"4003",2017,1,27,400,-1980,59,0,270,3,268
"4004",2017,1,27,1600,-1780,60,0,270,3,266
"4005",2017,1,28,0,-1600,62,0,270,3,270
"4006",2017,1,29,300,-1210,65,0,270,3,279
"4007",2017,1,28,1800,-1980,61,0,263,3,270
"4008",2017,1,29,1200,-1730,65,0,300,3,270
"4009",2017,1,29,1800,-1650,66,0,264,3,270
"4010",2017,1,11,1200,-1330,67,0,300,3,300
"4011",2017,1,13,1200,-1950,57,0,310,3,290
"4012",2017,1,8,2300,-1970,61,0,260,1,270
"4013",2017,1,9,300,-1920,62,0,265,NA,NA
"4014",2017,1,9,700,-1870,63,0,275,1,270
"4015",2017,1,9,1100,-1810,64,0,275,1,270
"4016",2017,1,9,1500,-1770,65,0,265,NA,NA
"4017",2017,1,9,2300,-1660,67,0,265,1,280
"4018",2017,1,10,300,-1610,68,0,270,NA,NA
"4019",2017,1,10,700,-1560,67,0,270,1,270
"4020",2017,1,10,1100,-1510,69,0,280,1,270
"4021",2017,1,30,600,-1960,57,0,260,1,280
"4022",2017,1,10,1000,-1700,62,0,250,1,274
"4023",2017,1,11,400,-1470,66,0,275,1,269
"4024",2017,1,11,1100,-1390,68,0,276,1,271
"4025",2017,1,13,2200,-1340,69,0,265,3,280
"4026",2017,1,14,0,-1370,69,0,262,3,279
"4027",2017,1,14,500,-1430,68,0,290,3,288
"4028",2017,1,14,1200,-1520,66,0,282,1,275
"4029",2017,1,14,1700,-1580,65,0,280,1,289
"4030",2017,1,14,2300,-1660,63,0,270,1,276
"4031",2017,1,15,600,-1740,62,0,310,1,289
"4032",2017,1,15,1100,-1800,61,0,320,1,279
"4033",2017,1,15,1800,-1890,59,0,270,1,290
"4034",2017,1,13,1800,-1960,56,0,270,3,300
"4035",2017,1,14,500,-1770,59,0,270,3,300
"4036",2017,1,14,900,-1710,60,0,280,3,300
"4037",2017,1,14,1700,-1580,63,0,270,3,300
"4038",2017,1,15,500,-1350,66,0,280,3,300
"4039",2017,1,15,900,-1270,67,0,300,3,300
"4040",2017,1,15,1700,-1120,69,0,280,3,310
"4041",2017,1,7,1800,-980,69,0,270,NA,NA
"4042",2017,1,8,0,-1080,68,0,260,NA,NA
"4043",2017,1,8,600,-1190,67,0,285,NA,NA
"4044",2017,1,8,1800,-1340,64,0,250,NA,NA
"4045",2017,1,9,0,-1430,63,0,260,NA,NA
"4046",2017,1,9,600,-1530,62,0,275,1,269
"4047",2017,1,9,1200,-1620,61,0,280,NA,NA
"4048",2017,1,9,1800,-1690,59,0,260,NA,NA
"4049",2017,1,10,0,-1790,58,0,250,NA,NA
"4050",2017,1,10,600,-1920,57,0,290,1,266
"4051",2017,1,10,1200,-1980,55,0,330,NA,NA
"4052",2017,1,27,1500,-1970,57,0,265,1,273
"4053",2017,1,27,2000,-1930,59,0,260,1,272
"4054",2017,1,27,2300,-1880,59,0,255,1,270
"4055",2017,1,28,300,-1800,60,0,272,1,270
"4056",2017,1,28,800,-1690,61,0,260,1,274
"4057",2017,1,28,1200,-1600,62,0,260,1,276
"4058",2017,1,28,1500,-1520,62,0,260,1,273
"4059",2017,1,28,2000,-1410,63,0,260,1,272
"4060",2017,1,28,2100,-1370,64,0,260,1,272
"4061",2017,1,29,300,-1230,65,0,261,1,286
"4062",2017,1,29,800,-1090,65,0,280,1,285
"4063",2017,1,29,1400,-900,66,0,278,1,284
"4064",2017,2,15,1400,-1480,62,0,280,1,293
"4065",2017,2,15,1800,-1400,63,0,270,1,289
"4066",2017,2,16,0,-1250,64,0,272,1,293
"4067",2017,2,16,600,-1060,65,0,290,1,293
"4068",2017,2,16,1200,-860,65,0,305,1,300
"4069",2017,2,16,1500,-790,65,0,280,1,301
"4070",2017,2,16,1800,-670,65,0,260,1,300
"4071",2017,2,17,0,-480,66,0,280,1,291
"4072",2017,2,17,700,-260,66,0,290,1,296
"4073",2017,2,17,1400,-70,66,0,290,1,287
"4074",2017,2,15,1100,-1990,60,0,275,3,275
"4075",2017,2,15,1600,-1910,60,0,281,NA,NA
"4076",2017,2,15,1900,-1860,61,0,280,NA,NA
"4077",2017,2,15,2300,-1810,62,0,275,3,280
"4078",2017,2,16,300,-1760,63,0,280,NA,NA
